,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.143370956293075,1.14569625104848,0.586168306334648,1.471574025234,2.01874928108072,1.16369438803248,0.391541227501465,0.0340697230411317,0.217276824431739,0.710541208851928,0.0836888782571142,0.375296504457822,0,0.105871494921851,0.439760650706044,0.442695329380495,0,0,0,0,0,0,9.329995049573
prop,0.015366670135547,0.122797090991052,0.0628262183656222,0.157725059597041,0.216371956293064,0.124726152784587,0.0419658558682069,0.00365163356037267,0.0232879892515787,0.0761566544329996,0.00896987381155624,0.0402247270726042,0,0.011347433129313,0.0471340711725426,0.0474486135339113,0,0,0,0,0,0,1
