,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0,0.501752611194471,0.747521609774657,1.79485766616464,1.95390128112111,0.990624225714596,0.898694256134899,0.246789440852009,0.346937834851065,0.446572929161243,0.157448950204022,0.386821634630948,0.0231561660426248,0.0906055378855262,0,0.2040315392903,0.30154694663269,0.195219417150333,0.0435130027678653,0,0,0,9.329995049573
prop,0,0.0537784434534544,0.0801202579211302,0.192374985905999,0.209421470294406,0.106176286316458,0.096323122505411,0.0264511866877469,0.0371852110325549,0.047864219304348,0.0168755663178222,0.0414600042739199,0.00248190550151306,0.00971120964203223,0,0.0218683437886323,0.0323201614824534,0.0209238500249009,0.00466377554721818,0,0,0,1
