,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.530059467705584,0.423719045499684,0.563003746731252,1.41412892214547,1.62730694878893,2.12244157378947,0.198888306014371,0.15847674495552,0.372787357879256,0.319260113331765,0.139157858130106,0.0508086188754368,0.829373978499252,0.0767815712379556,0.329167335781981,0.0547197872822969,0,0,0.119913672924674,0,0,0,9.329995049573
prop,0.0568124061041,0.0454147127890573,0.0603434132322523,0.151568024916604,0.174416700131411,0.227485819929412,0.0213170859102946,0.0169857265854362,0.0399557937489278,0.0342186798208833,0.0149151052482578,0.00544572838522161,0.0888932924500543,0.0082295404048976,0.0352805477423105,0.00586493208105199,0,0,0.0128524905198274,0,0,0,1
