,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.0112507386797761,0.298009837821451,0.78336977541828,1.53521061703641,2.16084205725849,1.56676588525393,0.622990360786773,0.320694425957445,0.307847049474529,0.686727342105878,0.0970924172472718,0.27606160201031,0.207964085193365,0.138725471160431,0.153911040602439,0.162532343566216,0,0,0,0,0,0,9.329995049573
prop,0.00120586759371228,0.0319410499403309,0.0839625070813014,0.164545705424213,0.231601629558998,0.167927836716874,0.0667728500901279,0.0343724111592237,0.0329954140209986,0.0736042557854633,0.0104064811108035,0.0295886118420764,0.0222898387500091,0.0148687614970149,0.0164963689460353,0.0174204104828174,0,0,0,0,0,0,1
