,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.103632626192346,1.21143399521292,1.14703965433165,0.606907203659778,1.08247110751366,1.56669830260495,0.526559513310048,0.0123111332393297,0.11606760261566,0.594904618861978,0.16987139433609,0.0447071831028257,0.298852925192642,0.0851617224951352,0.462187686358063,0.475806415746445,0.607679194086605,0.0260330625042291,0.0188609828812324,0.0972117278697316,0.0755969974576815,0,9.329995049573
prop,0.0111074685079377,0.12984294083504,0.122941078557608,0.0650490381222179,0.116020544680053,0.16792059312793,0.0564372768165774,0.00131952194764489,0.0124402641157856,0.0637625867646312,0.0182070186997436,0.00479176922016392,0.0320314130505695,0.00912773501407514,0.0495378276089456,0.0509974992717945,0.0651317809771417,0.00279025469637527,0.00202154264616632,0.0104192689656551,0.00810257637394366,0,1
