,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.0590396008501123,0.935648572599521,0.653414108701842,1.39063017132848,1.91444218684407,1.54446691596586,0.218512428335001,0.138202327329983,0.41019857601051,0.170709342191849,0.157501470078564,0.151612517705676,0.0403960644807156,0.0904604888909812,0.309961314919629,0.52794885033357,0.616850113006634,0,0,0,0,0,9.329995049573
prop,0.00632793485274296,0.100283930230203,0.0700337036868788,0.149049400770274,0.205192197495505,0.16553780658614,0.0234204227519929,0.0148126903171624,0.0439655727394286,0.0182968309505868,0.0168811954606313,0.0162500105198464,0.00432969838312662,0.00969566311775495,0.0332220235137011,0.0565861876162231,0.066114731007801,0,0,0,0,0,1
