,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.00959974651763609,1.03224670005909,0.0530146113630748,1.46690807877763,1.67982494633226,2.23504950883953,0.326165028190493,0.035777427025024,0.365392970435359,0.502333653101945,0.101716875771295,0.254038920992603,0.234681619194051,0.0780307862388924,0.173964541141915,0.36699679083528,0.132450233701629,0.0209075604319519,0.0466385304263364,0.214256520197001,0,0,9.329995049573
prop,0.00102891228415769,0.110637432771878,0.00568216929177267,0.157224957889422,0.180045641761529,0.239555272748169,0.0349587568329332,0.00383466731063929,0.0391632544812638,0.0538407202182743,0.0109021360923391,0.0272281946177699,0.025153455917942,0.00836343275899847,0.0186457270574733,0.0393351538650684,0.0141961740598877,0.0022408972695981,0.00499877333037502,0.0229642694405081,0,0,1
