,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.0861680590829666,1.11657529621563,0.746095122100917,2.00670218934648,1.85373765106715,1.76596703815663,0.0925184659305305,0.0423932944111027,0.511359509600508,0.291231245255266,0.178084964939763,0.125685323254946,0.108085168959523,0.248037870181201,0,0.15735385107039,0,0,0,0,0,0,9.329995049573
prop,0.00923559537010796,0.119675872311071,0.0799673652704738,0.215080734628934,0.198685812931057,0.189278453929882,0.00991623955199899,0.00454376386973999,0.0548081222855431,0.031214512302297,0.0190873589957492,0.0134711028877446,0.0115846973535607,0.0265849948326128,0,0.0168653734792273,0,0,0,0,0,0,1
