,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0,0.475141700658174,0.00425800507300933,0.724756792993168,1.58687164567649,1.94938405207495,0.241955452608056,0.0442090243942011,0.80490238304457,0.120962331586413,0.0992915328132422,0.330821697134772,0.634118288765574,0.301906249099586,0.310204396827062,0.412816349073667,0.837537270353279,0.262359852883358,0.0586306372025261,0.129867387310902,0,0,9.329995049573
prop,0,0.0509262543156354,0.000456378063480774,0.0776802977003013,0.170082796104926,0.208937308296232,0.0259330740608623,0.0047383759754754,0.0862703976548634,0.0129648870062315,0.0106421849406862,0.0354578641657385,0.0679655546863978,0.0323586719494994,0.033248077322534,0.0442461487793137,0.089768243809691,0.0281200420246059,0.00628410164110531,0.0139193415024208,0,0,1
