,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.361800536366359,0.764686407879767,0.407102396033685,1.57311841027238,1.77793583871059,0.909138495060606,0.26100349233865,0.230290236195386,0.250088693392435,0.740844837713146,0.123748326363795,0.395729090156701,0.0809906756207679,0.16422384142021,0.559332675561824,0.610776713786136,0.119184382700557,0,0,0,0,0,9.329995049573
prop,0.0387782131120121,0.081960001459461,0.043633720475802,0.168608707926847,0.19056128425191,0.0974425484933364,0.0279746656833001,0.0246827822492709,0.0268048045110035,0.0794046335262581,0.013263493250134,0.0424147159836716,0.00868067723406504,0.0176017072407478,0.0599499434447634,0.0654637768338461,0.012774324323571,0,0,0,0,0,1
