,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0,0.950906100991008,0.666879843686102,2.01245046198535,2.5624916420677,0.856002722700601,0.192989146116968,0.00240395558792874,0.405312317318887,0.40632737550095,0.327078813727782,0.0520059535173586,0.110622874352758,0,0.534049221290913,0.215483113135128,0.034991507593565,0,0,0,0,0,9.329995049573
prop,0,0.101919250325275,0.0714769772269732,0.215696841347997,0.274650911222614,0.091747393021369,0.0206848069148547,0.000257658827808142,0.0434418577036047,0.043550652850512,0.0350566974569564,0.00557406014055052,0.0118566916450637,0,0.05724003265311,0.0230957371349291,0.00375043152838183,0,0,0,0,0,1
