,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.0114741228803397,0.747505668563446,0.174947513683805,1.41009791194019,1.68655528139114,2.00257131222069,0.295609695659802,0.0069421064762714,0.122688454046161,0.838801767345112,0.149660677810981,0.201054660411739,0.485111800970386,0.577993515827972,0.165468267568608,0.310039578782092,0.0782839930873685,0.065188720906892,0,0,0,0,9.329995049573
prop,0.0012298101788237,0.080118549323095,0.018751083227189,0.151135976433849,0.18076700710236,0.214637982290499,0.0316837998401007,0.000744063253987376,0.0131498948707134,0.0899037741058074,0.0160408099914084,0.0215492783590427,0.0519948615613239,0.0619500345666769,0.0177350863199205,0.0332304119278478,0.00839057177109126,0.00698700487626469,0,0,0,0,1
