,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.355117371963379,0.441660273384843,0.155062075003763,1.18594924826132,1.55365845205644,0.937428533528707,0.365931996959773,0.809913008891774,0.25240416087996,0.682806541150614,0.155685904628825,0.586901517362992,0.160200719326387,0.196210792509577,0.520588638701579,0.549982781964527,0.215953704229111,0.0925041112349737,0.112035217534457,0,0,0,9.329995049573
prop,0.0380619035783552,0.0473376749974863,0.0166197381863413,0.12711145525373,0.166522966389735,0.100474708566068,0.0392210279872035,0.0868074425107912,0.027052979078645,0.0731840196616036,0.0166866009897776,0.0629048047983533,0.0171705042151891,0.0210301068186051,0.0557973113528506,0.0589478106946796,0.0231461756497925,0.0099147009986042,0.0120080682721889,0,0,0,1
