,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
raw,0.131810820863742,0.744998725073095,0.815934261576377,1.35558726085881,0.79033612455681,1.00556637808395,0.217742978698572,0.195818884152561,0.381912125536665,0.434012201415315,0.176038254986958,0.675547210582036,0.284538789118671,0.647332539389406,0.454311463243291,0.141166401271556,0.877340630165184,0,0,0,0,0,9.329995049573
prop,0.0141276410291102,0.0798498521290417,0.0874528075568185,0.145293459820309,0.0847091686927509,0.107777804033237,0.023337952222015,0.0209881016133575,0.0409337972322015,0.0465179455197222,0.018867990181304,0.0724059559509577,0.0304972068695464,0.0693818738327233,0.0486936446192523,0.0151303832983295,0.094034415399324,0,0,0,0,0,1
