,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.166293339181285,0.350780407883265,2.41802230862083,3.27935124513735,2.00601111421696,0.835505971151712,0.858361138055451,0.403770857988515,0.198437110161271,0.373880435198611,0.381225908754116,0.190339740773891,0.204794359747309,0.0959903839625432,0.271945140736072,0.0279480703229009,0.00106345080388786,0.0230825636148231,0.0107745019308578,0.112674015262073,0.44859165123498,0.371203470569699,0.0540477826914821,0.311679236826944,0.0923128258431647,0,0,0,0,0,0,0,0,0,0,0,13.48808703067
prop,0.0123289046699623,0.0260066833114022,0.179270959856842,0.243129454731466,0.148724656777168,0.0619439931883513,0.0636384637868705,0.029935368675365,0.0147120277108275,0.027719307737892,0.0282638974590883,0.0141116928101876,0.0151833510031212,0.00711667886960357,0.0201618761887959,0.00207205590083686,7.88437086348658e-05,0.00171132967650169,0.000798816163208177,0.0083535949171938,0.0332583597818539,0.0275208389244253,0.00400707547101269,0.023107742122232,0.00684402655715806,0,0,0,0,0,0,0,0,0,0,0,1
