,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.0837314004446387,0.514670732043798,4.55898360214433,3.25342659126706,0.907412302601107,0.681822053575455,0.462693850543693,0.408142833365685,0.552766013086327,0.281863319242125,0.04040528609467,0.00446416908121182,0.251085336696418,0.229124074661205,0.183483482585409,0.0541035099849846,0.00999291574422813,0.0258284209816969,0,0.19432100218776,0.43876722588994,0.0409406272257672,0.138047694229894,0,0,0,0.0191275782541522,0.00612822495527651,0.0790431796241904,0.0390134362307893,0.028698167928191,0,0,0,0,0,13.48808703067
prop,0.00620780398689935,0.0381574296542949,0.338000755168457,0.241207413910455,0.0672750924973853,0.0505499447049154,0.0343038897577983,0.0302595047346319,0.0409817946629062,0.0208972049632545,0.00299562762330893,0.000330971254193492,0.0186153407911356,0.0169871438507335,0.0136033732706642,0.00401120706457193,0.000740869755770826,0.00191490616296935,0,0.0144068615323953,0.0325299818196788,0.00303531754597031,0.0102347867355833,0,0,0,0.00141810904768473,0.00045434352116366,0.00586022164925667,0.00289243657325744,0.00212766776066431,0,0,0,0,0,1
