,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.223661114276151,1.17781506739811,3.83268986240066,1.37937161614974,1.62090063242054,1.57774822167841,0.482877937017671,0.531998050872453,0.491851973265007,0.175522266811212,0.376020844500603,0.0747725952093068,0.26064489017122,0.110797869818376,0.23234803973163,0.123052842266246,0.0697950088792442,0.0282444728871813,0.10990828210022,0.0418211723369326,0.388341351925,0.0304549612016164,0.128964129973355,0,0,0,0.0184838273791161,0,0,0,0,0,0,0,0,0,13.48808703067
prop,0.0165821227107726,0.0873226177084951,0.284153701980546,0.102265919030122,0.120172759023191,0.116973460957868,0.0358003277944215,0.0394420683720949,0.0364656583358786,0.0130131327305421,0.0278779966088286,0.00554360266502466,0.0193240812858451,0.00821449843602265,0.0172261670022816,0.00912307594000846,0.00517456691379142,0.00209403103812701,0.00814854484926621,0.00310060071838484,0.0287914328430686,0.00225791553185905,0.00956133584251855,0,0,0,0.00137038168104094,0,0,0,0,0,0,0,0,0,1
