,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.518535297696213,0.612868953368151,2.79607276603241,3.17731724739739,0.975502026547386,1.00838445944093,0.832474621299574,0.662885051017525,0.184870115393285,0.620611794536066,0.0687701674181389,0.249935092249347,0.239189160548601,0.195281932711535,0.0625637443997763,0.10589202898302,0.0571252378976803,0.0126133070149158,0.151551910645186,0.144496016445025,0.0722517200547037,0.208617961518124,0.392174664924588,0.138101753130427,0,0,0,0,0,0,0,0,0,0,0,0,13.48808703067
prop,0.0384439466113421,0.045437796477334,0.207299430947809,0.235564705370941,0.072323230442481,0.0747611175067303,0.0617192504323738,0.0491459648436593,0.0137061775308031,0.0460118468337936,0.00509858568244447,0.0185300622453748,0.0177333642646817,0.0144781044389387,0.00463844459614734,0.00785078185974306,0.00423523645479048,0.000935144248864563,0.0112359825600604,0.0107128621068697,0.00535670624680976,0.0154668309185547,0.0290756327441274,0.0102387946353255,0,0,0,0,0,0,0,0,0,0,0,0,1
