,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,total
raw,0,0,0.038584094687148,0.0789581946179454,0.0398895468743342,0.106900884392842,0.193553730470639,0.202949472719168,0.283854044328883,0.312076522671082,0.191656116907105,0.214448799821267,0.229880873261097,0.543742044997934,0.609595120876672,0.468435139070548,0.402768904415082,0.603468351276221,0.555986423804652,0.351109655586316,0.558947677850832,0.290078940608497,0.299287951056495,0.184289545019009,0.213123494458456,0.0752647896586735,0.10118438535074,0.0221385191325964,0.0195119644312588,0.0428990464865461,0.0677266984544227,0.0421194739530431,0.0177776441475815,0.00966889180230861,0.0442077658258959,0.119090847104015,0.0853999890449426,0.0533379575805575,0.0130424749992408,0.0447347516267056,0.0078781747769347,0.000260650742578069,0.0302124374157105,0.0611741970417631,0.00308849545822013,0.0172254018936497,0,0.00456112137516634,0.00349309293939559,0.0157706972038686,0.00381486457351746,0.0256623261185599,0,0,0,0,0,0.00986981691463766,0.000902004601844237,0.0139531190890178,0,0,0,0.0328707482718483,0.0174095736004117,0.0171332790032443,0.0428222344288792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03979296482
prop,0,0,0.00479914033308839,0.00982092386749827,0.00496151418934297,0.0132964722923353,0.0240744670064986,0.0252431217578887,0.0353061385499543,0.0388164874439735,0.02383843934113,0.0266734231540088,0.0285928847007621,0.0676313491376215,0.0758222411378127,0.0582645773492297,0.0500969249055904,0.0750601854944323,0.069154321042532,0.0436714797411673,0.0695226457070025,0.0360803993184657,0.0372258281234479,0.0229221754621558,0.0265085799337156,0.00936153331161788,0.0125854466394217,0.0027536180632348,0.00242692374251899,0.00533583970063172,0.00842393563500662,0.0052388754458413,0.00221120670959709,0.00120262945135741,0.00549861992956005,0.014812675851869,0.0106221627122278,0.00663424516202722,0.00162224015671936,0.00556416711505545,0.000979897717690929,3.24200814272964e-05,0.00375786261510864,0.00760892691011388,0.000384151118285578,0.00214251809331701,0,0.000567318262438423,0.000434475483968361,0.00196158001491791,0.000474497862097979,0.0031919138006229,0,0,0,0,0,0.0012276207805133,0.000112192516124628,0.00173550726369111,0,0,0,0.00408850680803374,0.00216542561190212,0.00213105972731076,0.00532628571609468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
