,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,total
raw,0,0,0,0,0.0125092903005967,0.104939942429788,0.238607227051789,0.258499259110637,0.207423037944571,0.131982192782266,0.305822202153106,0.449350948108233,0.297639441465466,0.23800992847299,0.251010097848301,0.217484053425921,0.389410368972564,0.565984760866222,0.730796463782989,0.550166656311095,0.631069012660199,0.629643472837333,0.273024650544478,0.134068518537152,0.0190776735921066,0.052151990363975,0.0991271032803265,0.067777415756726,0.0429289355185913,0.0487685190897981,0.0291832240602891,0.0453542185288236,0.0876467825768672,0.0714185944722577,0.0402697226959982,0.0216495627585932,0.0240409852098777,0.0419473812300591,0.0104002843485719,0.0358586625255404,0.0480469626994828,0.0631386167488348,0.00977298679592794,0.031661542168128,0.0557750190190266,0.00996489918226702,0.0163674532114666,0.028224668697076,0.0172247828724268,0,0,0,0,0,0.0465703838829907,0.0199070017568522,0.0340672642697918,0.00848794447675873,0.02066360082476,0,0.00529758241474869,0.0316142732872225,0.15733945121172,0.0608701450097894,0.0197558046766293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03979296482
prop,0,0,0,0,0.00155592194417618,0.0130525677575253,0.0296782800372934,0.0321524770901143,0.0257995496715151,0.0164161183453088,0.0380385668500797,0.0558908606321672,0.0370207843370914,0.0296039872561966,0.0312209653838916,0.0270509519806758,0.0484353727361538,0.0703979273275843,0.0908974232272847,0.0684304507241018,0.0784931919791454,0.0783158814651678,0.033959164339077,0.0166756182806946,0.00237290607800293,0.00648673300322263,0.0123295591956261,0.00843024391962603,0.00533955733766242,0.00606589240583635,0.00362984770727146,0.0056412172212993,0.0109016218403118,0.00888313850677083,0.00500880095696591,0.00269280102775357,0.00299024929063157,0.00521747032711038,0.00129360101610586,0.00446014750410221,0.00597614427507319,0.00785326401128893,0.00121557692327302,0.00393810416594936,0.00693737006202563,0.00123944723774241,0.00203580531029669,0.00351062133323328,0.00214244109864494,0,0,0,0,0,0.00579248546408724,0.00247605900350419,0.00423733103810772,0.00105574167318732,0.0025701657884946,0,0.000658920253037548,0.00393222480050894,0.0195700874264046,0.00757110851935379,0.00245725291224233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
