,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,total
raw,0,0,0,0,0.0125491875694866,0.0669379788637508,0.383967798556421,0.482748242411321,0.436778596944282,0.239862182409423,0.354958631294759,0.444307405437619,0.37402575575638,0.336850636583417,0.514578597184995,0.447810291178642,0.446203460980118,0.223817119248017,0.0790279195343319,0.197855428239049,0.430607233677757,0.374535572845203,0.249253105656887,0.194444693877009,0.263962507258418,0.03636594850161,0.0208791322921948,0.0165466370519841,0.0761944358412721,0.0259974327296676,0.0206932011611037,0.0391166452490859,0.00345539146280362,0.015015744043119,0.000771953454081124,0.0143262293159199,0.00261154385522964,0.0365290184590685,0.0146740688624391,0.0118187713020801,0.00831255793049725,0.00221470792815722,0.0640954851368488,0.0270693284436696,0.00145658406901208,0.0278704711776531,0.0102244937746318,0.0186904414120116,0,0,0.0366162438705609,0.0342997438387943,0.0808434324866665,0.0891822737811215,0.137680226414918,0.00498938732641009,0.0355009184366872,0.0225861098282062,0.0341072530309414,0.0268136001309183,0,0,0,0,0,0.00381469925148486,0.0479569584618633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03979296482
prop,0,0,0,0,0.00156088441883996,0.00832583365724138,0.0477584186852277,0.0600448599265801,0.054327095095049,0.0298343730316186,0.0441502203909932,0.0552635381758946,0.046521814354302,0.0418979242447394,0.0640039612259487,0.055699231701381,0.0554993720525623,0.0278386670188375,0.00982959634410204,0.0246095178202737,0.0535594928329598,0.0465852260728692,0.031002428389332,0.0241852862042402,0.0328320030644381,0.00452324439954334,0.00259697387526723,0.00205809243153248,0.0094771639238322,0.0032335948006902,0.00257384751717508,0.00486537967087584,0.000429786124832255,0.00186767795001984,9.60165836930114e-05,0.00178191520336503,0.00032482725197739,0.00454352725485716,0.00182517994264888,0.00147003428493693,0.00103392686439449,0.000275468278579834,0.00797228055713793,0.00336691859630189,0.000181171838054252,0.00346656578093576,0.00127173595382013,0.00232474163125792,0,0,0.004554376466009,0.00426624715199519,0.0100554122277049,0.0110926082514014,0.017124847246362,0.000620586543489655,0.00441565082484459,0.00280928998135113,0.00424230489269881,0.00333511077315642,0,0,0,0,0,0.000474477299126604,0.00596494942988087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
