,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,total
raw,0,0,0,0,0.0319434740198449,0.110880283106869,0.116739260100877,0.286793294516049,0.673495866402304,0.67176003961211,0.342070562632344,0.256826504466075,0.229169055993051,0.213834867916565,0.366922279230742,0.563730204248912,0.608287697295364,0.314487366935877,0.149425472713728,0.179013203447395,0.153460391823492,0.296963825965525,0.382307720112484,0.274947033124067,0.114316305149696,0.0380506273056439,0.0739055682072297,0.0703502353465618,0.0401117597157457,0.0471216318505011,0.0771358250024042,0.0270815077049533,0.0239110295997292,0.017307912932705,0.028961947437819,0.049990176349363,0.0118358749531832,0.00572440063953527,0.0491147644089911,0.0215743600052114,0.036645846089692,0.00630769176017356,0.00252420170733536,0.00969987620692042,0.02780771251408,0.0293385424171008,0.0289559240737609,0.0801696749437237,0.118370253293978,0.121311883797334,0.0292996016092053,0.000632007658563351,0.017792953259577,0.00439146601356774,0,0.00197907044577937,0.0204464282051156,0.0760388787887207,0.00649140169732057,0.0666538236901305,0.0826383413421485,0.016951997311953,0.00375194470163185,0.0480634708237601,0.0861136316545756,0.091034688959469,0.0768818654156895,0.0299474561657463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03979296482
prop,0,0,0,0,0.00397317121965964,0.0137914351267565,0.0145201823743095,0.0356717263455639,0.0837702997265406,0.0835543953123611,0.0425471854970836,0.0319444176721813,0.028504347934808,0.0265970614980075,0.045638274621784,0.0701175026167522,0.07565962207697,0.0391163514175042,0.0185857363949015,0.0222658971730627,0.0190876049290068,0.0369367503945636,0.047551935949764,0.0341982728071683,0.0142188120577127,0.0047327869600801,0.00919247156371076,0.00875025459665389,0.00498915331417913,0.00586105040971737,0.00959425514312746,0.00336843346880383,0.00297408524129384,0.00215278092463822,0.00360232503057589,0.00621784373902497,0.00147216165950713,0.000712008463972111,0.00610895885303319,0.00268344721059548,0.00455805842887305,0.000784558979040175,0.000313963520998687,0.00120648333226546,0.0034587597759991,0.003649166408324,0.00360157583664957,0.00997160938030679,0.014723047448104,0.0150889313105652,0.00364432289953392,7.86099419884129e-05,0.00221311087703803,0.000546216305915293,0,0.000246159379282434,0.00254315357305639,0.00945781553349031,0.000807409062114562,0.00829049006383496,0.0102786653467013,0.00210851167264262,0.000466671805859848,0.00597819757723527,0.010710926516564,0.0113230140823044,0.0095626673164476,0.00372490389948951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
