,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,total
raw,0,0.0205291016084693,0.0132397785165393,0.0169392266080275,0.144364165408662,0.283934291906891,0.120075916876501,0.130303832413679,0.194698158827141,0.17509100943388,0.211697728465855,0.315994167800873,0.404366303691156,0.287377605308694,0.347491115115732,0.504997614116331,0.459834853915545,0.433563364361811,0.28734209906007,0.35516086182262,0.24154130148159,0.395199681924852,0.35224240003669,0.320831901194027,0.0475937153657236,0.0121517374106477,0.0309459646296409,0.0375076505020008,0.0243672419941724,0.0329289603383345,0.0752091363478402,0.0106132201991533,0.116254728908736,0.0332956842749659,0.0754546737563667,0.0217995215676641,0.0254462510141783,0.0180908897457889,0.0462138241097748,0.0249435785986526,0.0258254856736259,0.00722332410809071,0.00342025522302342,0.0105596814191007,0.0337103330365812,0.00346361943260638,0.00655954742664518,0.0687594501619343,0.0540146448178699,0.0190463267701521,0.0276147361022378,0.0193021028679652,0.00411577401987999,0.0655602407873317,0.0688487774541515,0.144267729158427,0.259146920916029,0.22666852572561,0.124436236720289,0.114515340347496,0.0246910621902997,0.0169834864899446,0.0285274144534697,0.0267232653737863,0.00617542548417691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03979296482
prop,0,0.0025534365994621,0.00164678102713254,0.00210692323572871,0.0179562043500823,0.03531611984902,0.0149352001229288,0.0162073616800649,0.0242168125073728,0.0217780495343638,0.0263312412884496,0.039303769286545,0.0502956115238982,0.0357444036887743,0.0432214009286384,0.0628122659782492,0.057194862595052,0.0539271802469254,0.0357399873749738,0.044175374089446,0.0300432240654095,0.0491554550787739,0.0438123719824639,0.039905492914793,0.00591976877688033,0.00151144904648919,0.00384909969262296,0.00466525079266646,0.00303082953762578,0.00409574730125799,0.00935461107977972,0.00132008625664789,0.0144599157487557,0.00414136090576698,0.00938515134488368,0.0027114531012245,0.0031650380955734,0.00225016860819051,0.00574813609156283,0.00310251504084733,0.00321220780020473,0.000898446532105747,0.000425415833217291,0.00131342703292325,0.00419293546290168,0.000430809530514312,0.000815885117359119,0.00855239064772033,0.00671841240865576,0.00236900711915018,0.00343475711664125,0.00240082088586436,0.000511925373935563,0.00815446878721951,0.00856350129355513,0.0179442094827198,0.032233034115429,0.0281933286985686,0.0154775424273721,0.0142435683168192,0.00307110671858607,0.0021124283379261,0.00354827724772243,0.00332387481751337,0.000768107526051844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
