,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.0627299327126914,0.0319012140089218,0.356917340814332,3.52006703104377,3.93326000140649,1.73635136914041,0.647382490196794,0.253896898540457,0.0157012205800939,0.495944644190053,0.353643035502357,0.379243941803627,0,0,11.78703911994
prop,0.00532194150493417,0.00270646543922594,0.0302804917488175,0.298638784110669,0.333693641073325,0.14731022366788,0.0549232494784567,0.0215403457948097,0.00133207503770241,0.0420754219226327,0.0300027031304327,0.032174657091115,0,0,1
