,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.0542994179920915,0.174999128512177,0.183601135343678,4.28706455183619,4.94038319438706,0.479970177677136,0.166909681621236,0.163284691282532,0.156090865661503,0.0134936974498855,0.925059690586355,0.241882887590156,0,0,11.78703911994
prop,0.00460670550420366,0.0148467419791738,0.0155765271901984,0.363710046960293,0.419136913360156,0.0407201649874205,0.014160441814338,0.0138529014471756,0.0132425848487637,0.00114479109745707,0.0784810910673438,0.0205210897434764,0,0,1
