,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.182954800257811,0.130926558988619,0.144545446010891,5.28959458051223,2.46821937819745,1.5350890335942,0.904928390655156,0,0,0.0178621321775996,0.45927279012325,0.555102284748923,0.0985437246738723,0,11.78703911994
prop,0.0155216928014015,0.0111076715412891,0.012263083590379,0.448763640019136,0.209401135695052,0.130235338830539,0.0767731727575502,0,0,0.00151540450454453,0.0389642203991928,0.047094293918976,0.00836034594193948,0,1
