,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.0634270621109855,0,0.610490700840947,4.41022528499565,2.91933193675905,1.88768786743396,0.451361791918487,0.00930498656172344,0.115024231515303,0.0215415848179879,0.137972354099375,0.64699844455389,0.513672874332646,0,11.78703911994
prop,0.0053810852297662,0,0.0517933888764471,0.374158874007207,0.247673050632406,0.160149452990325,0.0382930596331799,0.000789425271863424,0.00975853480631262,0.00182756539609224,0.0117054293869245,0.0548906674500952,0.0435794663193806,0,1
