,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.132622014630041,0.132020917831508,0.985939433601448,4.42409385041632,4.00470656060349,1.14931277388558,0.225716833127209,0,0,0.111831183212317,0.426455216583502,0.194340336048586,0,0,11.78703911994
prop,0.0112515122144361,0.0112005157943499,0.0836460644245717,0.375335468508977,0.339755092000057,0.097506486759792,0.0191495786881174,0,0,0.00948763994709526,0.0361800119813018,0.0164876296813016,0,0,1
