,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.167978457945875,0.0819599704596683,0.368188231041138,3.57098500530474,4.76052138437872,1.33771984068129,0.530347201968499,0,0.00157197383482631,0.222292963723821,0.562604345045375,0.115665997432739,0.0672037481233038,0,11.78703911994
prop,0.014251115673461,0.00695339767906747,0.0312367022196675,0.302958611485708,0.403877626597964,0.113490744118961,0.0449940987360699,0,0.000133364606567481,0.0188591012095455,0.0477307608230148,0.00981298155166624,0.00570149529830745,0,1
