,1,2,3,4,5,6,7,8,9,10,11,12,13,14,total
raw,0.0662392819254292,0.167463192671709,0.367881097102211,4.08109497314613,4.05743571867419,0.907694564322036,0.887445142630893,0.0649522139542102,0,0.0596736372199928,0.696576667551725,0.430582630741471,0,0,11.78703911994
prop,0.00561967100061396,0.0142074011096148,0.0312106452993671,0.346235804566237,0.344228578304306,0.0770078520216752,0.0752899123860217,0.00551047750781884,0,0.00506264861028955,0.059096831737271,0.0365301774567847,0,0,1
