,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
raw,0.640333999879739,0.0821759086020551,0.0982841906283337,0,0.0843787788643532,0.453545877516893,2.00462945523371,1.32139390989114,1.32854367440136,1.49280649055709,1.29314114196091,1.7068517401955,0.19685729982445,0.667645803646173,0.967126715200568,0.0512301693907958,0.0635834943990765,0,0,0.0280080728969062,0.0812256664729459,0.467392395440686,0.66902176076572,0.582298408293069,0.48624963571951,0.0438243597496041,0.0212390338262152,0.0726298362467066,0.205221612216487,0,15.41627933592
prop,0.0415362219331196,0.0053304631300099,0.00637535091877396,0,0.00547335560194153,0.0294199312061069,0.130033285694487,0.0857141908950937,0.0861779710559506,0.0968331241299476,0.0838815328772546,0.11071748915567,0.0127694429722593,0.0433078429041276,0.0627341198305326,0.003323121505163,0.00412443839486786,0,0,0.00181678550878663,0.00526882425409156,0.0303181062859739,0.0433970964191662,0.0377716565459677,0.0315413093603296,0.00284273259420599,0.00137770167259023,0.00471124287930349,0.0133120065967097,0,1
