,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
raw,0.32221457212743,0.173454201947777,0.0055842933325085,0,0,0.907897038837367,2.49379690368268,1.36426953202517,1.62991958070584,1.25116126935469,1.48345088525242,0.833578573934486,0.279164256554698,0.393816126830623,0.269766245383625,0.225663966595834,0.0114110428950637,0.20944746019553,0.042357808932191,0.0132157788093827,0.019889117376378,0.457092640197161,0.5426359205597,0.132146964416426,1.23450418678891,0.722062738078548,0.33189248944891,0.0658857416566593,0,0,15.41627933592
prop,0.0209009297967681,0.0112513660506675,0.000362233533190922,0,0,0.0588920983496947,0.161763863338421,0.0884953822059006,0.105727169649042,0.081158445698339,0.0962262588091518,0.0540713200488165,0.0181084067349665,0.0255454716569017,0.0174987906942675,0.014638030466277,0.000740194352114257,0.0135861225417417,0.00274760258355576,0.000857261244520259,0.00129013732451229,0.0296499972682859,0.0351988900003489,0.0085719103511911,0.0800779591423535,0.0468376786865906,0.0215287023682555,0.00427377710412558,0,0,1
