,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
raw,0.57346391141043,0.242194191226158,0.119949660263412,0,0.0406254504151958,1.2002136328915,1.86290616688269,1.23462886249174,1.63383560292182,1.16050006916378,2.09087721446917,1.68752443191767,0.442334521714873,0.243607506139564,0.144973979152677,0,0,0,0,0.0175492410955392,0.235041758019347,0.404112924433691,0.683117636041619,0.272497066358174,0.382096609741517,0.184703383745263,0.180976330168613,0.0719092811555576,0,0,15.41627933592
prop,0.0371985937018056,0.0157102881926798,0.00778071398744887,0,0.00263523055920104,0.0778536511137932,0.120840192778689,0.0800860464181552,0.105981188282893,0.0752775714474639,0.135627875501543,0.109463794418004,0.0286926898557314,0.0158019649768513,0.00940395383306834,0,0,0,0,0.00113835775242146,0.0152463349228305,0.026213388822821,0.0443114464363623,0.0176759294782143,0.0247852676651512,0.0119810610407729,0.0117393001401406,0.00466450299638828,0,0,1
