,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
raw,0.109288622582195,0.385058686576781,0.764307180248892,0.765831221473043,0.791532641316987,0.612613311532007,1.08570011235824,1.30503401312259,1.11253860203714,0.506906321662816,1.30657867478064,0.913144357041085,0.304413115431745,0.179793430155522,0.351332040679673,0,0,0,0.0741329060206295,0.258950371816103,0.856060136226857,0.915355378836743,0.739872097658165,0.428340442446803,0.28424810033625,0.0131470732493154,0.0808577747527247,0.000655140013560997,0.040780077313496,0,14.18647182967
prop,0.00770372111504323,0.0271426674087815,0.0538757761214736,0.0539832053147535,0.055794890429455,0.0431829223564079,0.0765306642408138,0.0919914428894998,0.0784225010555721,0.0357316694206277,0.0921003256107713,0.0643672625586376,0.0214579861072354,0.012673583137105,0.0247652865982427,0,0,0,0.00522560555652645,0.0182533314079211,0.0603434135354548,0.0645231167993681,0.0521533547270559,0.0301935849582388,0.0200365604463941,0.000926733116391857,0.00569963946804705,4.61806163947556e-05,0.00287457500378687,0,1
