,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
raw,0.0119286434395194,0.0562358923459278,0.406640281165191,1.21136180984129,1.02120488919907,1.41284386443317,1.13036489072321,1.36799106564015,1.63907445222284,1.02446733754036,0.616857615546451,1.20512829322102,0.401419087620556,0.45271672751434,0.545771964729938,0.0226868117044264,0.0577060097579518,0.127751345465081,0.306201277440635,0.153024615674861,0.204931323427277,0.258837720588509,0.130328395967999,0.144029235910585,0.050288084840915,0.0765789313490543,0.0361174163317737,0.041966163526559,0.0720176825013537,0,14.18647182967
prop,0.00084084637693859,0.00396405061252188,0.0286639473187922,0.0853885183282718,0.0719844159605132,0.0995909258761792,0.0796790706170598,0.0964292659982659,0.115537849854594,0.0722143849323944,0.0434821020302129,0.0849491196747437,0.0282959070049409,0.0319118617334801,0.0384712965480603,0.00159918632178711,0.00406767873300702,0.00900515272570439,0.0215840330927269,0.0107866577054642,0.0144455454384844,0.0182453906578215,0.00918680821650288,0.0101525761753784,0.00354479150592898,0.00539802512340629,0.00254590547709239,0.00295818185313629,0.00507650410659075,0,1
