,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.132345573401321,0.362201745458722,0.131552032928073,0.640727205860903,0.762355060226312,0.973591688171094,1.65307678005523,4.01615809368454,4.5214021123993,3.58161387833997,4.40837112557406,5.24800048687661,2.98694697226706,2.20235655896069,4.03858067436982,2.81146110335465,1.84342231973837,1.45963636050485,0,0,0.334746453435007,0.236429916159379,0.0825149673932762,0.0429386402448639,0.265429388006048,1.18197788662855,0.609152346991455,0.24510750440184,0,0,0,0,0,0,0,0,44.772096875432
prop,0.00295598336101037,0.00808989908304862,0.00293825936484696,0.014310859901058,0.0170274593648671,0.0217455012410941,0.0369220316987729,0.0897022559577358,0.10098705282844,0.0799965632234063,0.0984624673228805,0.117215874464802,0.0667144757722104,0.049190382239372,0.0902030719179009,0.0627949392492581,0.041173464018611,0.032601474185271,0,0,0.00747667580471743,0.00528074253071484,0.00184299984034375,0.000959049123035955,0.00592845559019816,0.0263998778059721,0.0136056246971474,0.00547455941328357,0,0,0,0,0,0,0,0,1
